Name,Date,Transecto,Ponto,Aux3,Aux4,Aux5,Row,Column,Label
I1_TR4_4.JPG,2023-11-21,4,I1,,,,1308,213,O
I1_TR4_4.JPG,2023-11-21,4,I1,,,,1271,121,O
I1_TR4_4.JPG,2023-11-21,4,I1,,,,1363,1025,O
I1_TR4_4.JPG,2023-11-21,4,I1,,,,1428,860,O
I1_TR4_4.JPG,2023-11-21,4,I1,,,,1422,1337,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,248,279,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,250,130,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,262,352,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,219,813,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,283,771,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,203,816,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,253,958,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,135,923,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,104,1213,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,476,329,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,502,415,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,450,1012,Sarcoth
I1_TR4_5.JPG,2023-11-21,4,I1,,,,352,1109,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,732,206,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,702,45,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,710,234,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,654,696,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,847,819,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,657,951,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,727,1356,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,1036,404,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,987,480,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,971,726,Sarcoth
I1_TR4_5.JPG,2023-11-21,4,I1,,,,1201,753,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,1033,653,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,933,948,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,1135,1128,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,1441,148,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,1532,340,O
I1_TR4_5.JPG,2023-11-21,4,I1,,,,1337,1339,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,130,533,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,256,669,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,251,647,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,11,1379,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,421,227,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,324,286,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,381,780,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,413,938,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,483,970,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,399,1035,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,467,1311,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,735,153,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,639,82,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,828,209,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,858,665,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,893,774,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,619,1198,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1222,158,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1194,1149,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1061,1083,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1135,993,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1144,1168,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1064,1253,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1105,1262,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1315,80,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1324,72,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1291,453,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1252,607,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1264,581,O
I1_TR4_6.JPG,2023-11-21,4,I1,,,,1520,1251,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,189,131,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,139,287,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,27,919,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,168,784,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,100,904,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,25,1483,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,484,241,Sarcoth
I1_TR4_7.JPG,2023-11-21,4,I1,,,,472,722,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,534,1033,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,362,1358,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,751,422,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,754,649,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,751,508,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,898,861,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,892,1155,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,674,1259,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1219,262,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1281,395,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1119,784,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1129,886,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1035,975,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,995,1058,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1258,1118,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1260,1400,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1091,1528,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1311,182,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1385,579,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1377,482,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1353,703,O
I1_TR4_7.JPG,2023-11-21,4,I1,,,,1389,1296,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,111,50,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,35,59,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,153,160,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,102,472,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,285,511,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,285,693,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,9,1386,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,287,1266,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,434,569,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,522,954,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,512,1241,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,770,0,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,810,278,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,733,37,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,856,538,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,772,451,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,815,517,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,892,979,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,1139,28,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,1022,383,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,927,449,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,1019,762,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,1145,1452,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,1411,236,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,1488,589,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,1311,365,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,1374,320,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,1244,761,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,1366,641,O
I1_TR4_8.JPG,2023-11-21,4,I1,,,,1317,1162,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,108,287,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,308,179,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,588,164,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,407,509,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,553,535,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,591,825,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,360,1612,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,514,1807,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,535,1828,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,711,173,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,783,334,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,822,693,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,994,879,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1007,911,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,889,1440,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,886,1189,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,700,1214,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,916,1573,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1245,151,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1060,747,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1042,1437,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1164,1295,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1362,1366,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1342,1749,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1133,1548,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1228,1564,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1673,183,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1674,457,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1616,907,O
I1_TR4_9.JPG,2023-11-21,4,I1,,,,1579,971,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,8,3,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,250,445,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,244,510,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,210,358,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,29,544,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,14,613,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,207,805,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,143,1084,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,442,38,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,317,308,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,357,650,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,503,837,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,438,1312,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,783,60,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,593,97,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,656,449,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,641,276,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,535,846,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,630,1041,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,647,942,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,967,267,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,832,487,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,863,727,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,893,1110,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,1249,3,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,1156,315,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,1092,728,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,1162,1237,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,1140,1310,O
I2_TR1_10.JPG,2023-11-28,1,I2,,,,1259,1271,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,382,351,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,201,1149,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,263,993,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,71,1325,Sarcoth
I2_TR1_1.JPG,2023-11-28,1,I2,,,,185,1598,Sarcoth
I2_TR1_1.JPG,2023-11-28,1,I2,,,,65,1927,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,800,188,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,449,52,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,441,219,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,456,457,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,701,778,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,552,934,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,587,1043,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,614,1338,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,751,1543,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,515,1508,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,420,1992,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,952,1115,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,1105,2021,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,1339,119,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,1367,169,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,1249,121,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,1355,412,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,1206,683,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,1494,1185,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,1589,1064,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,1279,2014,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,1348,2002,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,1996,45,O
I2_TR1_1.JPG,2023-11-28,1,I2,,,,1622,1103,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,31,487,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,203,403,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,222,514,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,189,547,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,151,688,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,325,111,Sarcoth
I2_TR1_2.JPG,2023-11-28,1,I2,,,,419,407,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,268,629,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,531,665,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,274,725,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,471,932,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,524,1204,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,395,1368,Sarcoth
I2_TR1_2.JPG,2023-11-28,1,I2,,,,295,1245,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,597,285,Sarcoth
I2_TR1_2.JPG,2023-11-28,1,I2,,,,674,331,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,629,787,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,669,1141,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,653,1310,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,940,246,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,883,198,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,987,263,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,943,304,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,1045,1217,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,840,1321,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,1190,26,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,1121,114,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,1302,569,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,1134,559,O
I2_TR1_2.JPG,2023-11-28,1,I2,,,,1115,851,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,117,216,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,210,135,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,48,236,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,0,549,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,103,604,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,62,638,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,10,544,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,22,852,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,298,359,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,468,446,Sarcoth
I2_TR1_3.JPG,2023-11-28,1,I2,,,,281,883,Sarcoth
I2_TR1_3.JPG,2023-11-28,1,I2,,,,333,1105,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,449,1246,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,308,1102,Sarcoth
I2_TR1_3.JPG,2023-11-28,1,I2,,,,522,54,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,620,490,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,671,497,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,494,514,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,633,567,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,626,1185,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,792,336,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,755,395,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,816,736,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,941,575,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,896,576,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,1052,195,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,1093,216,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,1016,352,Sarcoth
I2_TR1_3.JPG,2023-11-28,1,I2,,,,997,767,O
I2_TR1_3.JPG,2023-11-28,1,I2,,,,1098,1116,Sarcoth
I2_TR1_4.JPG,2023-11-28,1,I2,,,,135,17,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,36,72,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,8,670,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,7,724,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,59,1041,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,359,100,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,358,271,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,349,661,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,413,729,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,403,788,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,448,815,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,426,693,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,396,705,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,382,685,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,634,72,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,604,78,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,606,577,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,500,662,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,593,1028,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,531,1077,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,755,76,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,813,413,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,851,431,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,835,466,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,798,564,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,803,850,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,698,760,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,799,797,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,1032,41,O
I2_TR1_4.JPG,2023-11-28,1,I2,,,,907,526,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,9,197,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,192,194,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,46,417,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,594,206,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,485,122,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,534,585,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,355,393,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,387,847,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,366,1022,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,904,68,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,706,210,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,677,694,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,647,763,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,638,790,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1028,143,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,962,251,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1164,181,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1184,385,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1131,453,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,957,862,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1081,1010,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1175,1010,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1062,1020,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1341,0,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1278,224,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1226,297,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1245,1005,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1343,1373,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1340,1207,O
I2_TR1_5.JPG,2023-11-28,1,I2,,,,1464,1269,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,140,254,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,100,204,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,78,961,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,148,1130,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,92,1113,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,22,1126,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,141,1516,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,505,296,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,549,610,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,585,410,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,342,617,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,384,909,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,316,686,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,408,1136,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,667,348,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,887,1127,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,813,1151,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,800,1474,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,918,222,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,1174,588,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,1072,785,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,915,952,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,1151,1318,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,1024,1339,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,1233,292,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,1266,37,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,1318,522,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,1291,1407,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,1266,1556,O
I2_TR1_6.JPG,2023-11-28,1,I2,,,,1453,1457,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,79,806,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,156,1104,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,473,168,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,472,428,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,452,734,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,336,951,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,447,938,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,355,1331,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,799,158,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,666,353,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,633,758,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,569,696,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,600,729,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,598,810,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,577,595,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,645,1117,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,786,1306,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,581,1396,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,989,8,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,827,431,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,839,369,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,859,1194,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,897,1196,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,1193,216,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,1293,206,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,1143,399,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,1231,822,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,1107,635,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,1330,947,O
I2_TR1_7.JPG,2023-11-28,1,I2,,,,1347,1320,O
I2_TR1_8.JPG,2023-11-28,1,I2,,,,104,180,O
I2_TR1_8.JPG,2023-11-28,1,I2,,,,175,92,O
I2_TR1_8.JPG,2023-11-28,1,I2,,,,19,55,O
I2_TR1_8.JPG,2023-11-28,1,I2,,,,234,691,O
I2_TR1_8.JPG,2023-11-28,1,I2,,,,214,1346,O
I2_TR1_8.JPG,2023-11-28,1,I2,,,,59,1381,O
